site name,time,grid,diesel,solar
site3,8,0.25200000000000067,0.25200000000000067,9.216
site3,9,-1.2329999999999997,-1.2329999999999997,12.216
site3,10,-1.862,-1.862,13.584
site3,11,-0.9500000000000002,-0.9500000000000002,11.76
site3,12,2.3989999999999996,2.3989999999999996,4.992
site3,13,2.6069999999999998,2.6069999999999998,4.896
site3,14,2.697,2.697,4.776
site3,15,2.738,2.738,4.704
site3,16,2.9669999999999996,2.9669999999999996,4.416
site3,17,3.947,3.947,2.256
site3,18,4.886,4.886,0.408
site3,19,5.19,5.19,0.0
site3,20,5.295,5.295,0.0
site3,21,5.105,5.105,0.0
site3,22,4.915,4.915,0.0
site3,23,4.55,4.55,0.0
site3,24,4.41,4.41,0.0
site3,25,4.285,4.285,0.0
site3,26,4.325,4.325,0.0
site3,27,4.24,4.24,0.0
site3,28,4.353000000000001,4.353000000000001,0.024
site3,29,4.506,4.506,0.168
site3,30,4.643,4.643,0.384
site3,31,4.424,4.424,1.032
site3,32,3.4400000000000004,3.4400000000000004,3.0
site3,33,2.385,2.385,5.16
site3,34,0.5609999999999999,0.5609999999999999,9.168
site3,35,4.083,4.083,2.184
site3,36,2.4050000000000002,2.4050000000000002,5.52
site3,37,2.7929999999999997,2.7929999999999997,4.704
site3,38,0.08799999999999919,0.08799999999999919,9.864
site3,39,2.446,2.446,5.688
site3,40,2.961,2.961,4.248
site3,41,4.181,4.181,1.968
site3,42,4.779,4.779,0.552
site3,43,5.118,5.118,0.144
site3,44,5.17,5.17,0.0
site3,45,5.195,5.195,0.0
site3,46,4.87,4.87,0.0
site3,47,4.555,4.555,0.0
site3,48,4.435,4.435,0.0
site3,49,4.31,4.31,0.0
site3,50,4.24,4.24,0.0
site3,51,4.223000000000001,4.223000000000001,0.024
site3,52,4.337000000000001,4.337000000000001,0.216
site3,53,4.4350000000000005,4.4350000000000005,0.6
site3,54,4.4830000000000005,4.4830000000000005,0.504
site3,55,4.2410000000000005,4.2410000000000005,1.488
site3,56,4.287999999999999,4.287999999999999,1.704
site3,57,2.2159999999999997,2.2159999999999997,5.928
site3,58,2.703,2.703,4.944
site3,59,2.37,2.37,5.76
site3,60,0.9199999999999999,0.9199999999999999,8.28
site3,61,4.641,4.641,1.128
site3,62,4.375,4.375,1.68
site3,63,2.2750000000000004,2.2750000000000004,5.76
site3,64,2.2220000000000004,2.2220000000000004,5.856
site3,65,3.7119999999999997,3.7119999999999997,2.496
site3,66,4.701,4.701,0.888
site3,67,4.944,4.944,0.432
site3,68,5.183000000000001,5.183000000000001,0.024
site3,69,5.185,5.185,0.0
site3,70,4.8,4.8,0.0
site3,71,4.57,4.57,0.0
site3,72,4.36,4.36,0.0
site3,73,4.36,4.36,0.0
site3,74,4.215,4.215,0.0
site3,75,4.26,4.26,0.0
site3,76,4.47,4.47,0.0
site3,77,4.591,4.591,0.288
site3,78,4.2490000000000006,4.2490000000000006,1.152
site3,79,2.87,2.87,3.84
site3,80,1.3519999999999999,1.3519999999999999,7.056
site3,81,1.008,1.008,7.824
site3,82,0.6260000000000003,0.6260000000000003,8.328
site3,83,-0.23899999999999988,-0.23899999999999988,10.368
site3,84,-1.1610000000000005,-1.1610000000000005,12.192
site3,85,-0.4379999999999997,-0.4379999999999997,10.776
site3,86,0.6840000000000002,0.6840000000000002,8.592
site3,87,2.416,2.416,5.088
site3,88,2.8419999999999996,2.8419999999999996,4.416
site3,89,3.859,3.859,2.352
site3,90,4.9430000000000005,4.9430000000000005,0.504
site3,91,5.252,5.252,0.096
site3,92,5.32,5.32,0.0
site3,93,5.25,5.25,0.0
site3,94,4.915,4.915,0.0
site3,95,4.44,4.44,0.0
site3,96,4.36,4.36,0.0
site3,97,4.365,4.365,0.0
site3,98,4.28,4.28,0.0
site3,99,4.47,4.47,0.0
site3,100,4.635,4.635,0.0
site3,101,4.642,4.642,0.216
site3,102,4.253,4.253,1.104
site3,103,2.045,2.045,3.6
site3,104,1.2589999999999995,1.2589999999999995,7.272
site3,105,-0.133,-0.133,9.936
site3,106,-0.8150000000000004,-0.8150000000000004,11.64
site3,107,-1.4379999999999997,-1.4379999999999997,12.936
site3,108,-0.44399999999999995,-0.44399999999999995,10.728
site3,109,1.241,1.241,7.488
site3,110,2.4069999999999996,2.4069999999999996,5.136
site3,111,2.4989999999999997,2.4989999999999997,5.112
site3,112,2.656,2.656,4.008
site3,113,3.9419999999999997,3.9419999999999997,1.896
site3,114,4.585,4.585,1.08
site3,115,5.176,5.176,0.168
site3,116,5.265,5.265,0.0
site3,117,5.265,5.265,0.0
site3,118,4.87,4.87,0.0
site3,119,4.46,4.46,0.0
site3,120,4.4175,4.4175,0.0
site3,121,4.4175,4.4175,0.0
site3,122,4.335,4.335,0.0
site3,123,4.45,4.45,0.0
site3,124,4.52,4.52,0.0
site3,125,4.617,4.617,0.216
site3,126,4.525,4.525,0.6
site3,127,4.452999999999999,4.452999999999999,0.864
site3,128,4.333,4.333,1.104
site3,129,4.111,4.111,1.608
site3,130,3.7800000000000002,3.7800000000000002,2.28
site3,131,3.6370000000000005,3.6370000000000005,2.616
site3,132,3.3899999999999997,3.3899999999999997,3.0
site3,133,3.604,3.604,2.352
site3,134,2.496,2.496,4.848
site3,135,2.9080000000000004,2.9080000000000004,3.984
site3,136,2.523,2.523,4.944
site3,137,4.311,4.311,1.368
site3,138,4.832,4.832,0.576
site3,139,5.164,5.164,0.192
site3,140,5.265,5.265,0.0
site3,141,5.1,5.1,0.0
site3,142,4.81,4.81,0.0
site3,143,4.42,4.42,0.0
site3,144,4.32,4.32,0.0
site3,145,4.215,4.215,0.0
site3,146,4.235,4.235,0.0
site3,147,4.29,4.29,0.0
site3,148,4.52,4.52,0.0
site3,149,4.638,4.638,0.144
site3,150,4.318,4.318,1.104
site3,151,4.292000000000001,4.292000000000001,1.296
site3,152,4.649,4.649,0.672
site3,153,3.432,3.432,3.216
site3,154,1.0019999999999998,1.0019999999999998,8.016
site3,155,1.145,1.145,7.56
site3,156,1.9169999999999998,1.9169999999999998,6.096
site3,157,1.331,1.331,7.488
site3,158,1.7360000000000002,1.7360000000000002,6.768
site3,159,3.0930000000000004,3.0930000000000004,3.864
site3,160,2.288,2.288,5.424
site3,161,4.136,4.136,1.608
site3,162,4.851,4.851,0.648
site3,163,5.253,5.253,0.024
site3,164,5.165,5.165,0.0
site3,165,5.145,5.145,0.0
site3,166,4.965,4.965,0.0
site3,167,4.545,4.545,0.0
site3,168,4.76,4.76,0.0
site3,169,4.285,4.285,0.0
site3,170,4.26,4.26,0.0
site3,171,4.38,4.38,0.0
site3,172,4.57,4.57,0.0
site3,173,4.395,4.395,0.48
site3,174,4.014,4.014,1.392
site3,175,3.523,3.523,2.784
site3,176,2.1430000000000002,2.1430000000000002,5.544
site3,177,1.3840000000000003,1.3840000000000003,7.032
site3,178,1.7930000000000001,1.7930000000000001,6.384
site3,179,1.3330000000000002,1.3330000000000002,7.224
site3,180,1.6389999999999998,1.6389999999999998,6.672
site3,181,2.5370000000000004,2.5370000000000004,5.136
site3,182,2.075,2.075,6.0
site3,183,2.1240000000000006,2.1240000000000006,5.712
site3,184,4.0,4.0,2.16
site3,185,4.869,4.869,0.192
site3,186,5.15,5.15,0.0
site3,187,5.335,5.335,0.0
site3,188,5.28,5.28,0.0
site3,189,5.195,5.195,0.0
site3,190,5.12,5.12,0.0
site3,191,4.665,4.665,0.0
site3,192,4.48,4.48,0.0
site3,193,4.38,4.38,0.0
site3,194,4.315,4.315,0.0
site3,195,4.37,4.37,0.0
site3,196,4.575,4.575,0.0
site3,197,4.59,4.59,0.36
site3,198,4.462999999999999,4.462999999999999,1.104
site3,199,4.058,4.058,2.064
site3,200,3.3310000000000004,3.3310000000000004,3.408
site3,201,3.5970000000000004,3.5970000000000004,2.856
site3,202,2.845,2.845,4.44
site3,203,2.8070000000000004,2.8070000000000004,4.536
site3,204,1.1150000000000002,1.1150000000000002,8.04
site3,205,2.008,2.008,6.504
site3,206,2.9890000000000003,2.9890000000000003,4.152
site3,207,3.5909999999999997,3.5909999999999997,3.168
site3,208,3.697,3.697,3.096
site3,209,3.8609999999999998,3.8609999999999998,2.568
site3,210,5.047,5.047,0.696
site3,211,5.194000000000001,5.194000000000001,0.072
site3,212,5.125,5.125,0.0
site3,213,5.085,5.085,0.0
site3,214,4.87,4.87,0.0
site3,215,4.475,4.475,0.0
site3,216,4.405,4.405,0.0
site3,217,4.285,4.285,0.0
site3,218,4.245,4.245,0.0
site3,219,4.27,4.27,0.0
site3,220,4.425,4.425,0.0
site3,221,4.523000000000001,4.523000000000001,0.264
site3,222,4.334,4.334,1.032
site3,223,4.106,4.106,1.848
site3,224,2.9549999999999996,2.9549999999999996,4.2
site3,225,2.3919999999999995,2.3919999999999995,5.256
site3,226,2.0279999999999996,2.0279999999999996,6.144
site3,227,3.3289999999999997,3.3289999999999997,3.432
site3,228,3.522,3.522,3.216
site3,229,2.183,2.183,5.664
site3,230,3.572,3.572,3.456
site3,231,4.574,4.574,1.392
site3,232,4.757,4.757,0.816
site3,233,4.498,4.498,1.224
site3,234,4.814,4.814,0.672
site3,235,5.057,5.057,0.096
site3,236,5.125,5.125,0.0
site3,237,4.995,4.995,0.0
site3,238,4.645,4.645,0.0
site3,239,4.395,4.395,0.0
site3,240,4.285,4.285,0.0
site3,241,4.275,4.275,0.0
site3,242,4.15,4.15,0.0
site3,243,4.395,4.395,0.0
site3,244,4.5,4.5,0.0
site3,245,4.464,4.464,0.312
site3,246,4.3115,4.3115,0.912
site3,247,3.5915,3.5915,2.352
site3,248,1.6980000000000004,1.6980000000000004,6.504
site3,249,-0.14500000000000046,-0.14500000000000046,10.08
site3,250,0.020999999999999908,0.020999999999999908,9.768
site3,251,1.5269999999999997,1.5269999999999997,6.816
site3,252,1.299,1.299,7.152
site3,253,1.916,1.916,5.688
site3,254,2.057,2.057,5.736
site3,255,2.5429999999999997,2.5429999999999997,4.704
site3,256,4.322,4.322,1.176
site3,257,4.0840000000000005,4.0840000000000005,1.632
site3,258,4.841,4.841,0.408
site3,259,5.213,5.213,0.024
site3,260,5.135,5.135,0.0
site3,261,4.98,4.98,0.0
site3,262,4.65,4.65,0.0
site3,263,4.37,4.37,0.0
site3,264,4.255,4.255,0.0
site3,265,4.225,4.225,0.0
site3,266,4.265,4.265,0.0
site3,267,4.24,4.24,0.0
site3,268,4.475,4.475,0.0
site3,269,4.5569999999999995,4.5569999999999995,0.336
site3,270,4.1,4.1,1.32
site3,271,3.1910000000000003,3.1910000000000003,3.168
site3,272,1.8379999999999996,1.8379999999999996,6.024
site3,273,1.0709999999999997,1.0709999999999997,7.728
site3,274,0.11699999999999999,0.11699999999999999,9.576
site3,275,-0.14400000000000013,-0.14400000000000013,10.128
site3,276,-0.8279999999999994,-0.8279999999999994,11.376
site3,277,1.7519999999999998,1.7519999999999998,6.336
site3,278,1.963,1.963,5.904
site3,279,3.5380000000000003,3.5380000000000003,2.904
site3,280,4.54,4.54,1.08
site3,281,4.691,4.691,0.288
site3,282,5.12,5.12,0.0
site3,283,5.21,5.21,0.0
site3,284,5.21,5.21,0.0
site3,285,5.035,5.035,0.0
site3,286,4.685,4.685,0.0
site3,287,4.385,4.385,0.0
site3,288,4.24,4.24,0.0
site3,289,4.24,4.24,0.0
site3,290,4.18,4.18,0.0
site3,291,4.285,4.285,0.0
site3,292,4.48,4.48,0.0
site3,293,4.567,4.567,0.216
site3,294,4.324999999999999,4.324999999999999,0.96
site3,295,2.7660000000000005,2.7660000000000005,3.768
site3,296,1.3319999999999999,1.3319999999999999,7.176
site3,297,0.31599999999999984,0.31599999999999984,9.048
site3,298,-0.22500000000000053,-0.22500000000000053,10.32
site3,299,-1.4060000000000006,-1.4060000000000006,12.672
site3,300,0.08999999999999986,0.08999999999999986,9.6
site3,301,-0.3049999999999997,-0.3049999999999997,10.32
site3,302,1.4029999999999996,1.4029999999999996,6.984
site3,303,3.335,3.335,2.76
site3,304,2.734,2.734,4.272
site3,305,3.8489999999999998,3.8489999999999998,1.992
site3,306,4.734999999999999,4.734999999999999,0.48
site3,307,5.253,5.253,0.024
site3,308,5.195,5.195,0.0
site3,309,5.055,5.055,0.0
site3,310,4.78,4.78,0.0
site3,311,4.49,4.49,0.0
site3,312,4.25,4.25,0.0
site3,313,4.23,4.23,0.0
site3,314,4.27,4.27,0.0
site3,315,4.39,4.39,0.0
site3,316,4.52,4.52,0.0
site3,317,4.514,4.514,0.312
site3,318,4.109999999999999,4.109999999999999,1.32
site3,319,3.284,3.284,3.192
site3,320,2.758,2.758,4.224
site3,321,0.702,0.702,8.256
site3,322,1.3259999999999996,1.3259999999999996,7.128
site3,323,0.4930000000000003,0.4930000000000003,8.904
site3,324,0.7770000000000001,0.7770000000000001,8.496
site3,325,0.04900000000000038,0.04900000000000038,10.032
site3,326,0.2370000000000001,0.2370000000000001,9.576
site3,327,1.1750000000000003,1.1750000000000003,7.8
site3,328,2.4650000000000003,2.4650000000000003,5.04
site3,329,3.904,3.904,1.872
site3,330,4.791,4.791,0.408
site3,331,5.103000000000001,5.103000000000001,0.024
site3,332,5.23,5.23,0.0
site3,333,5.08,5.08,0.0
site3,334,4.685,4.685,0.0
site3,335,4.425,4.425,0.0
site3,336,3.01,3.01,0.0
site3,337,4.205,4.205,0.0
site3,338,4.19,4.19,0.0
site3,339,4.32,4.32,0.0
site3,340,4.51,4.51,0.0
site3,341,4.571000000000001,4.571000000000001,0.408
site3,342,4.195,4.195,1.08
site3,343,3.8480000000000003,3.8480000000000003,1.944
site3,344,3.901,3.901,1.968
site3,345,3.638,3.638,2.424
site3,346,3.0709999999999997,3.0709999999999997,3.648
site3,347,0.6760000000000002,0.6760000000000002,8.448
site3,348,-0.10899999999999999,-0.10899999999999999,10.008
site3,349,0.7830000000000004,0.7830000000000004,8.184
site3,350,0.5140000000000002,0.5140000000000002,8.952
site3,351,0.806,0.806,8.208
site3,352,2.373,2.373,5.064
site3,353,3.7840000000000003,3.7840000000000003,2.232
site3,354,4.883,4.883,0.384
site3,355,5.22,5.22,0.0
site3,356,5.135,5.135,0.0
site3,357,5.015,5.015,0.0
site3,358,4.67,4.67,0.0
site3,359,4.535,4.535,0.0
site3,360,4.31,4.31,0.0
site3,361,4.31,4.31,0.0
site3,362,4.215,4.215,0.0
site3,363,4.29,4.29,0.0
site3,364,4.4,4.4,0.0
site3,365,4.472,4.472,0.216
site3,366,4.305999999999999,4.305999999999999,1.008
site3,367,3.1229999999999993,3.1229999999999993,3.624
site3,368,2.505,2.505,5.16
site3,369,1.956,1.956,6.528
site3,370,1.0100000000000007,1.0100000000000007,8.28
site3,371,1.892,1.892,6.456
site3,372,0.8819999999999997,0.8819999999999997,8.496
site3,373,1.5449999999999995,1.5449999999999995,7.2
site3,374,1.7959999999999998,1.7959999999999998,6.768
site3,375,1.467,1.467,7.656
site3,376,2.881,2.881,4.488
site3,377,4.035,4.035,2.16
site3,378,5.064,5.064,0.432
site3,379,5.363,5.363,0.024
site3,380,5.35,5.35,0.0
site3,381,5.235,5.235,0.0
site3,382,5.065,5.065,0.0
site3,383,4.62,4.62,0.0
site3,384,4.58,4.58,0.0
site3,385,4.415,4.415,0.0
site3,386,4.265,4.265,0.0
site3,387,4.295,4.295,0.0
site3,388,4.46,4.46,0.0
site3,389,4.547000000000001,4.547000000000001,0.216
site3,390,4.430999999999999,4.430999999999999,1.008
site3,391,3.168,3.168,3.624
site3,392,1.9249999999999998,1.9249999999999998,6.48
site3,393,0.3199999999999994,0.3199999999999994,9.48
site3,394,0.2779999999999996,0.2779999999999996,9.864
site3,395,0.9749999999999996,0.9749999999999996,8.16
site3,396,-1.287,-1.287,12.744
site3,397,-0.125,-0.125,10.44
site3,398,3.0420000000000003,3.0420000000000003,4.296
site3,399,3.031,3.031,4.248
site3,400,3.306,3.306,3.528
site3,401,4.411,4.411,1.368
site3,402,4.959,4.959,0.432
site3,403,5.321,5.321,0.048
site3,404,5.22,5.22,0.0
site3,405,5.07,5.07,0.0
site3,406,4.81,4.81,0.0
site3,407,4.46,4.46,0.0
site3,408,4.445,4.445,0.0
site3,409,4.31,4.31,0.0
site3,410,4.15,4.15,0.0
site3,411,4.26,4.26,0.0
site3,412,4.47,4.47,0.0
site3,413,4.5920000000000005,4.5920000000000005,0.216
site3,414,4.231,4.231,1.008
site3,415,3.0409999999999995,3.0409999999999995,3.528
site3,416,1.4609999999999999,1.4609999999999999,6.768
site3,417,0.2290000000000001,0.2290000000000001,9.432
site3,418,-0.6680000000000001,-0.6680000000000001,11.256
site3,419,-1.013,-1.013,11.856
site3,420,-1.1759999999999993,-1.1759999999999993,12.312
site3,421,1.7310000000000003,1.7310000000000003,6.528
site3,422,2.606,2.606,4.728
site3,423,2.7819999999999996,2.7819999999999996,4.296
site3,424,3.0780000000000003,3.0780000000000003,3.744
site3,425,4.154999999999999,4.154999999999999,1.56
site3,426,4.9079999999999995,4.9079999999999995,0.384
site3,427,5.173,5.173,0.024
site3,428,5.17,5.17,0.0
site3,429,4.94,4.94,0.0
site3,430,4.62,4.62,0.0
site3,431,4.43,4.43,0.0
site3,432,4.27,4.27,0.0
site3,433,4.09,4.09,0.0
site3,434,4.15,4.15,0.0
site3,435,4.235,4.235,0.0
site3,436,4.495,4.495,0.0
site3,437,4.498,4.498,0.264
site3,438,4.159,4.159,1.032
site3,439,2.9780000000000006,2.9780000000000006,3.504
site3,440,1.5650000000000004,1.5650000000000004,6.6
site3,441,0.1299999999999999,0.1299999999999999,9.48
site3,442,-0.8540000000000001,-0.8540000000000001,11.568
site3,443,-1.5030000000000001,-1.5030000000000001,12.816
site3,444,-1.5700000000000003,-1.5700000000000003,12.72
site3,445,2.111,2.111,5.688
site3,446,2.3920000000000003,2.3920000000000003,5.016
site3,447,2.607,2.607,4.776
site3,448,2.9199999999999995,2.9199999999999995,4.2
site3,449,4.048,4.048,2.064
site3,450,5.012,5.012,0.336
site3,451,5.293,5.293,0.024
site3,452,5.25,5.25,0.0
site3,453,5.025,5.025,0.0
site3,454,4.815,4.815,0.0
site3,455,4.345,4.345,0.0
site3,456,4.225,4.225,0.0
site3,457,4.135,4.135,0.0
site3,458,3.655,3.655,0.0
site3,459,4.24,4.24,0.0
site3,460,4.54,4.54,0.0
site3,461,4.57,4.57,0.24
site3,462,4.287,4.287,0.936
site3,463,3.149,3.149,3.192
site3,464,1.6439999999999997,1.6439999999999997,6.312
site3,465,-0.08499999999999996,-0.08499999999999996,9.72
site3,466,0.014000000000000234,0.014000000000000234,9.552
site3,467,-0.11100000000000065,-0.11100000000000065,9.912
site3,468,-0.49400000000000066,-0.49400000000000066,10.848
site3,469,-0.28500000000000014,-0.28500000000000014,10.44
site3,470,0.8970000000000002,0.8970000000000002,8.136
site3,471,2.423,2.423,5.064
site3,472,3.0439999999999996,3.0439999999999996,3.672
site3,473,4.015000000000001,4.015000000000001,1.68
site3,474,5.0,5.0,0.24
site3,475,5.285,5.285,0.0
site3,476,5.245,5.245,0.0
site3,477,5.08,5.08,0.0
site3,478,4.76,4.76,0.0
site3,479,4.42,4.42,0.0
site3,480,4.275,4.275,0.0
site3,481,4.4,4.4,0.0
site3,482,4.245,4.245,0.0
site3,483,4.405,4.405,0.0
site3,484,4.505,4.505,0.0
site3,485,4.606000000000001,4.606000000000001,0.168
site3,486,4.282,4.282,0.936
site3,487,3.6969999999999996,3.6969999999999996,2.136
site3,488,1.5630000000000006,1.5630000000000006,6.504
site3,489,2.063,2.063,5.544
site3,490,-0.39400000000000013,-0.39400000000000013,10.368
site3,491,0.742,0.742,8.136
site3,492,0.8860000000000001,0.8860000000000001,8.088
site3,493,0.12199999999999989,0.12199999999999989,9.696
site3,494,0.96,0.96,8.16
site3,495,1.968,1.968,5.904
site3,496,3.4490000000000003,3.4490000000000003,3.072
site3,497,4.453,4.453,1.224
site3,498,5.019,5.019,0.192
site3,499,5.23,5.23,0.0
site3,500,5.23,5.23,0.0
site3,501,5.08,5.08,0.0
site3,502,4.81,4.81,0.0
site3,503,4.37,4.37,0.0
site3,504,3.15,3.15,0.0
site3,505,4.07,4.07,0.0
site3,506,4.095,4.095,0.0
site3,507,4.26,4.26,0.0
site3,508,4.5,4.5,0.0
site3,509,4.575,4.575,0.24
site3,510,4.203,4.203,0.984
site3,511,3.859,3.859,1.872
site3,512,3.7030000000000003,3.7030000000000003,2.304
site3,513,3.8899999999999997,3.8899999999999997,1.92
site3,514,2.842,2.842,4.056
site3,515,2.7190000000000003,2.7190000000000003,4.272
site3,516,2.9069999999999996,2.9069999999999996,4.056
site3,517,2.5100000000000002,2.5100000000000002,4.8
site3,518,2.34,2.34,5.16
site3,519,3.2620000000000005,3.2620000000000005,3.456
site3,520,4.388,4.388,1.344
site3,521,4.598,4.598,0.744
site3,522,4.931,4.931,0.168
site3,523,5.145,5.145,0.0
site3,524,5.175,5.175,0.0
site3,525,5.085,5.085,0.0
site3,526,4.82,4.82,0.0
site3,527,4.505,4.505,0.0
site3,528,4.47,4.47,0.0
site3,529,4.38,4.38,0.0
site3,530,4.25,4.25,0.0
site3,531,4.5,4.5,0.0
site3,532,4.455,4.455,0.0
site3,533,4.684,4.684,0.072
site3,534,4.603000000000001,4.603000000000001,0.504
site3,535,4.242999999999999,4.242999999999999,1.464
site3,536,3.4059999999999997,3.4059999999999997,3.048
site3,537,3.8930000000000002,3.8930000000000002,2.184
site3,538,2.6029999999999998,2.6029999999999998,4.824
site3,539,2.06,2.06,5.88
site3,540,1.1059999999999999,1.1059999999999999,7.728
site3,541,3.0890000000000004,3.0890000000000004,3.792
site3,542,3.79,3.79,2.52
site3,543,3.9429999999999996,3.9429999999999996,2.304
site3,544,3.505,3.505,3.0
site3,545,4.476000000000001,4.476000000000001,1.008
site3,546,5.083,5.083,0.144
site3,547,5.35,5.35,0.0
site3,548,5.165,5.165,0.0
site3,549,4.93,4.93,0.0
site3,550,4.795,4.795,0.0
site3,551,4.495,4.495,0.0
site3,552,4.43,4.43,0.0
site3,553,4.39,4.39,0.0
site3,554,4.225,4.225,0.0
site3,555,4.275,4.275,0.0
site3,556,4.415,4.415,0.0
site3,557,4.571,4.571,0.048
site3,558,4.677,4.677,0.576
site3,559,4.298,4.298,1.464
site3,560,4.288,4.288,1.344
site3,561,4.489000000000001,4.489000000000001,1.152
site3,562,3.852,3.852,2.136
site3,563,2.539,2.539,4.752
site3,564,2.6180000000000003,2.6180000000000003,4.824
site3,565,4.3950000000000005,4.3950000000000005,1.44
site3,566,4.418,4.418,1.224
site3,567,4.44,4.44,1.44
site3,568,4.401000000000001,4.401000000000001,1.248
site3,569,4.713,4.713,0.504
site3,570,4.994000000000001,4.994000000000001,0.072
site3,571,5.165,5.165,0.0
site3,572,5.22,5.22,0.0
site3,573,4.935,4.935,0.0
site3,574,4.73,4.73,0.0
site3,575,4.405,4.405,0.0
site3,576,4.23,4.23,0.0
site3,577,4.22,4.22,0.0
site3,578,4.175,4.175,0.0
site3,579,4.29,4.29,0.0
site3,580,4.535,4.535,0.0
site3,581,4.7090000000000005,4.7090000000000005,0.072
site3,582,4.5969999999999995,4.5969999999999995,0.336
site3,583,4.129,4.129,1.272
site3,584,3.7350000000000003,3.7350000000000003,2.16
site3,585,2.9110000000000005,2.9110000000000005,3.888
site3,586,3.1929999999999996,3.1929999999999996,3.384
site3,587,3.392,3.392,2.976
site3,588,0.9860000000000002,0.9860000000000002,7.848
site3,589,2.226,2.226,5.448
site3,590,1.5540000000000003,1.5540000000000003,6.792
site3,591,3.04,3.04,3.84
site3,592,2.8699999999999997,2.8699999999999997,4.2
site3,593,4.099,4.099,1.872
site3,594,4.927,4.927,0.336
site3,595,5.27,5.27,0.0
site3,596,5.2,5.2,0.0
site3,597,5.045,5.045,0.0
site3,598,4.705,4.705,0.0
site3,599,4.47,4.47,0.0
site3,600,4.315,4.315,0.0
site3,601,4.325,4.325,0.0
site3,602,4.29,4.29,0.0
site3,603,4.44,4.44,0.0
site3,604,4.515,4.515,0.0
site3,605,4.587000000000001,4.587000000000001,0.216
site3,606,4.204,4.204,1.032
site3,607,3.233,3.233,3.024
site3,608,1.5849999999999995,1.5849999999999995,6.36
site3,609,0.21500000000000075,0.21500000000000075,9.12
site3,610,-0.6649999999999991,-0.6649999999999991,11.04
site3,611,-0.9249999999999998,-0.9249999999999998,11.52
site3,612,0.4159999999999995,0.4159999999999995,8.928
site3,613,1.1060000000000003,1.1060000000000003,7.608
site3,614,1.0620000000000003,1.0620000000000003,7.776
site3,615,1.5269999999999997,1.5269999999999997,6.816
site3,616,3.6959999999999997,3.6959999999999997,2.448
site3,617,4.286,4.286,1.368
site3,618,4.946,4.946,0.288
site3,619,5.175,5.175,0.0
site3,620,5.19,5.19,0.0
site3,621,4.955,4.955,0.0
site3,622,4.755,4.755,0.0
site3,623,4.585,4.585,0.0
site3,624,4.39,4.39,0.0
site3,625,4.25,4.25,0.0
site3,626,4.2,4.2,0.0
site3,627,4.255,4.255,0.0
site3,628,4.49,4.49,0.0
site3,629,4.61,4.61,0.24
site3,630,4.352,4.352,0.696
site3,631,3.8400000000000003,3.8400000000000003,1.8
site3,632,3.1999999999999997,3.1999999999999997,3.12
site3,633,3.376,3.376,2.928
site3,634,3.521,3.521,2.568
site3,635,3.593,3.593,2.664
site3,636,1.6739999999999995,1.6739999999999995,6.432
site3,637,1.7320000000000002,1.7320000000000002,6.336
site3,638,3.55,3.55,2.64
site3,639,3.889,3.889,1.752
site3,640,4.54,4.54,0.72
site3,641,4.776,4.776,0.288
site3,642,4.952,4.952,0.096
site3,643,5.045,5.045,0.0
site3,644,5.045,5.045,0.0
site3,645,4.905,4.905,0.0
site3,646,4.775,4.775,0.0
site3,647,4.47,4.47,0.0
site3,648,4.33,4.33,0.0
site3,649,4.27,4.27,0.0
site3,650,4.135,4.135,0.0
site3,651,4.28,4.28,0.0
site3,652,4.515,4.515,0.0
site3,653,4.671,4.671,0.048
site3,654,4.544,4.544,0.432
site3,655,4.324999999999999,4.324999999999999,0.96
site3,656,4.377,4.377,0.936
site3,657,4.3,4.3,1.32
site3,658,4.351,4.351,1.368
site3,659,4.72,4.72,0.6
site3,660,4.67,4.67,0.84
site3,661,4.632,4.632,0.816
site3,662,4.819999999999999,4.819999999999999,0.48
site3,663,5.012,5.012,0.336
site3,664,5.013,5.013,0.144
site3,665,4.9430000000000005,4.9430000000000005,0.024
site3,666,5.15,5.15,0.0
site3,667,5.185,5.185,0.0
site3,668,5.155,5.155,0.0
site3,669,5.155,5.155,0.0
site3,670,4.935,4.935,0.0
site3,671,4.85,4.85,0.0
site4,0,0.88,0.88,0.0
site4,1,0.89,0.89,0.0
site4,2,0.875,0.875,0.0
site4,3,1.11,1.11,0.0
site4,4,1.12,1.12,0.0
site4,5,1.52,1.52,0.06
site4,6,2.3000000000000003,2.3000000000000003,0.39
site4,7,2.02,2.02,0.3
site4,8,2.5450000000000004,2.5450000000000004,0.39
site4,9,3.275,3.275,1.08
site4,10,2.9299999999999997,2.9299999999999997,2.22
site4,11,1.1749999999999998,1.1749999999999998,5.82
site4,12,-0.9950000000000001,-0.9950000000000001,10.56
site4,13,-0.07000000000000028,-0.07000000000000028,8.76
site4,14,-1.6600000000000001,-1.6600000000000001,11.85
site4,15,-0.009999999999999787,-0.009999999999999787,8.4
site4,16,1.3249999999999997,1.3249999999999997,5.46
site4,17,2.365,2.365,3.57
site4,18,3.4250000000000003,3.4250000000000003,1.2
site4,19,3.835,3.835,0.33
site4,20,3.73,3.73,0.0
site4,21,2.83,2.83,0.0
site4,22,1.63,1.63,0.0
site4,23,1.015,1.015,0.0
site4,24,0.875,0.875,0.0
site4,25,0.875,0.875,0.0
site4,26,0.89,0.89,0.0
site4,27,1.09,1.09,0.0
site4,28,1.02,1.02,0.18
