site name,time,grid_outage,solar_energy_produced,total energy consumption,diesel power(kW),battery capacity (Ah),rated voltage（V）,battery charge coefficient,battery discharge coefficient,init SOC,DOD,grid power(kW)
site3,428,False,3.5325,2.047202944210136,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,429,False,3.5325,2.047202944210136,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,430,False,3.5325,2.047202944210136,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,431,False,3.5325,2.047202944210136,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,432,False,3.8625,2.058495405637695,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,433,False,3.8625,2.058495405637695,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,434,False,3.8625,2.058495405637695,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,435,False,3.8625,2.058495405637695,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,436,False,3.6,2.056503484231106,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,437,False,3.6,2.056503484231106,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,438,False,3.6,2.056503484231106,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,439,False,3.6,2.056503484231106,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,440,False,1.455,2.06036302299358,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,441,False,1.455,2.06036302299358,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,442,False,1.455,2.06036302299358,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,443,False,1.455,2.06036302299358,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,444,False,1.5225,2.055242501121774,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,445,False,1.5225,2.055242501121774,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,446,False,1.5225,2.055242501121774,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,447,False,1.5225,2.055242501121774,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,448,False,0.9225,2.0472393122577834,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,449,False,0.9225,2.0472393122577834,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,450,False,0.9225,2.0472393122577834,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,451,False,0.9225,2.0472393122577834,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,452,False,0.2325,2.0139221201090947,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,453,False,0.2325,2.0139221201090947,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,454,False,0.2325,2.0139221201090947,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,455,False,0.2325,2.0139221201090947,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,456,True,0.3975,1.9767282781629958,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,457,True,0.3975,1.9767282781629958,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,458,True,0.3975,1.9767282781629958,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,459,True,0.3975,1.9767282781629958,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,460,True,0.195,1.9375871683946033,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,461,True,0.195,1.9375871683946033,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,462,True,0.195,1.9375871683946033,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,463,True,0.195,1.9375871683946033,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,464,True,0.0525,1.8298929491694111,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,465,True,0.0525,1.8298929491694111,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,466,True,0.0525,1.8298929491694111,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,467,True,0.0525,1.8298929491694111,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,468,True,0.0,1.4692535919858587,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,469,True,0.0,1.4692535919858587,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,470,True,0.0,1.4692535919858587,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,471,True,0.0,1.4692535919858587,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,472,True,0.0,0.9460449521463012,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,473,True,0.0,0.9460449521463012,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,474,True,0.0,0.9460449521463012,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,475,True,0.0,0.9460449521463012,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,476,True,0.0,0.5000800792069201,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,477,True,0.0,0.5000800792069201,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,478,True,0.0,0.5000800792069201,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,479,True,0.0,0.5000800792069201,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,480,True,0.0,0.4296495102169793,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,481,True,0.0,0.4296495102169793,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,482,True,0.0,0.4296495102169793,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,483,True,0.0,0.4296495102169793,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,484,True,0.0,0.423813753354776,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,485,True,0.0,0.423813753354776,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,486,True,0.0,0.423813753354776,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,487,True,0.0,0.423813753354776,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,488,True,0.0,0.4189483364806739,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,489,True,0.0,0.4189483364806739,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,490,True,0.0,0.4189483364806739,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,491,True,0.0,0.4189483364806739,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,492,True,0.0,0.43575802686682585,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,493,True,0.0,0.43575802686682585,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,494,True,0.0,0.43575802686682585,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,495,True,0.0,0.43575802686682585,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,496,True,0.0,0.5080527935376818,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,497,True,0.0,0.5080527935376818,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,498,True,0.0,0.5080527935376818,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,499,True,0.0,0.5080527935376818,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,500,True,0.0,0.8626183328565136,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,501,True,0.0,0.8626183328565136,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,502,True,0.0,0.8626183328565136,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,503,True,0.0,0.8626183328565136,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,504,True,0.0075,1.11877873452196,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,505,True,0.0075,1.11877873452196,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,506,True,0.0075,1.11877873452196,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,507,True,0.0075,1.11877873452196,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,508,True,0.0675,1.20955828411483,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,509,True,0.0675,1.20955828411483,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,510,True,0.0675,1.20955828411483,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,511,True,0.0675,1.20955828411483,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,512,True,0.195,1.5732689256203234,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,513,True,0.195,1.5732689256203234,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,514,True,0.195,1.5732689256203234,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,515,True,0.195,1.5732689256203234,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,516,True,0.1875,1.8501066891763385,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,517,True,0.1875,1.8501066891763385,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,518,True,0.1875,1.8501066891763385,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,519,True,0.1875,1.8501066891763385,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,520,False,0.315,1.9742317862784817,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,521,False,0.315,1.9742317862784817,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,522,False,0.315,1.9742317862784817,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,523,False,0.315,1.9742317862784817,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,524,False,0.51,2.047202944210136,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,525,False,0.51,2.047202944210136,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,526,False,0.51,2.047202944210136,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,527,False,0.51,2.047202944210136,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,528,False,0.57,2.058495405637695,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,529,False,0.57,2.058495405637695,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,530,False,0.57,2.058495405637695,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,531,False,0.57,2.058495405637695,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,532,False,0.5175,2.056503484231106,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,533,False,0.5175,2.056503484231106,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,534,False,0.5175,2.056503484231106,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,535,False,0.5175,2.056503484231106,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,536,False,1.965,2.06036302299358,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,537,False,1.965,2.06036302299358,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,538,False,1.965,2.06036302299358,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,539,False,1.965,2.06036302299358,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,540,False,3.2325,2.055242501121774,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,541,False,3.2325,2.055242501121774,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,542,False,3.2325,2.055242501121774,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,543,False,3.2325,2.055242501121774,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,544,False,1.6125,2.0472393122577834,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,545,False,1.6125,2.0472393122577834,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,546,False,1.6125,2.0472393122577834,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,547,False,1.6125,2.0472393122577834,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,548,False,0.5625,2.0139221201090947,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,549,False,0.5625,2.0139221201090947,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,550,False,0.5625,2.0139221201090947,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,551,False,0.5625,2.0139221201090947,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,552,False,0.2775,1.9767282781629958,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,553,False,0.2775,1.9767282781629958,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,554,False,0.2775,1.9767282781629958,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,555,False,0.2775,1.9767282781629958,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,556,False,0.315,1.9375871683946033,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,557,False,0.315,1.9375871683946033,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,558,False,0.315,1.9375871683946033,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,559,False,0.315,1.9375871683946033,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,560,False,0.1125,1.8298929491694111,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,561,False,0.1125,1.8298929491694111,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,562,False,0.1125,1.8298929491694111,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,563,False,0.1125,1.8298929491694111,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,564,False,0.0,1.4692535919858587,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,565,False,0.0,1.4692535919858587,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,566,False,0.0,1.4692535919858587,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,567,False,0.0,1.4692535919858587,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,568,False,0.0,0.9460449521463012,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,569,False,0.0,0.9460449521463012,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,570,False,0.0,0.9460449521463012,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,571,False,0.0,0.9460449521463012,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,572,False,0.0,0.5000800792069201,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,573,False,0.0,0.5000800792069201,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,574,False,0.0,0.5000800792069201,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,575,False,0.0,0.5000800792069201,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,576,True,0.0,0.4296495102169793,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,577,True,0.0,0.4296495102169793,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,578,True,0.0,0.4296495102169793,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,579,True,0.0,0.4296495102169793,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,580,True,0.0,0.423813753354776,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,581,True,0.0,0.423813753354776,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,582,True,0.0,0.423813753354776,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,583,True,0.0,0.423813753354776,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,584,True,0.0,0.4189483364806739,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,585,True,0.0,0.4189483364806739,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,586,True,0.0,0.4189483364806739,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,587,True,0.0,0.4189483364806739,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,588,True,0.0,0.43575802686682585,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,589,True,0.0,0.43575802686682585,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,590,True,0.0,0.43575802686682585,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,591,True,0.0,0.43575802686682585,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,592,True,0.0,0.5080527935376818,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,593,True,0.0,0.5080527935376818,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,594,True,0.0,0.5080527935376818,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,595,True,0.0,0.5080527935376818,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,596,True,0.0525,0.8626183328565136,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,597,True,0.0525,0.8626183328565136,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,598,True,0.0525,0.8626183328565136,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,599,True,0.0525,0.8626183328565136,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,600,True,0.1125,1.11877873452196,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,601,True,0.1125,1.11877873452196,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,602,True,0.1125,1.11877873452196,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,603,True,0.1125,1.11877873452196,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,604,False,0.18,1.20955828411483,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,605,False,0.18,1.20955828411483,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,606,False,0.18,1.20955828411483,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,607,False,0.18,1.20955828411483,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,608,False,0.3525,1.5732689256203234,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,609,False,0.3525,1.5732689256203234,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,610,False,0.3525,1.5732689256203234,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,611,False,0.3525,1.5732689256203234,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,612,False,0.525,1.8501066891763385,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,613,False,0.525,1.8501066891763385,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,614,False,0.525,1.8501066891763385,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,615,False,0.525,1.8501066891763385,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,616,False,0.3975,1.9742317862784817,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,617,False,0.3975,1.9742317862784817,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,618,False,0.3975,1.9742317862784817,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,619,False,0.3975,1.9742317862784817,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,620,False,1.2525,2.047202944210136,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,621,False,1.2525,2.047202944210136,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,622,False,1.2525,2.047202944210136,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,623,False,1.2525,2.047202944210136,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,624,False,1.0125,2.058495405637695,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,625,False,1.0125,2.058495405637695,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,626,False,1.0125,2.058495405637695,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,627,False,1.0125,2.058495405637695,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,628,False,1.5525,2.056503484231106,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,629,False,1.5525,2.056503484231106,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,630,False,1.5525,2.056503484231106,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,631,False,1.5525,2.056503484231106,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,632,False,1.185,2.06036302299358,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,633,False,1.185,2.06036302299358,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,634,False,1.185,2.06036302299358,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,635,False,1.185,2.06036302299358,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,636,False,0.195,2.055242501121774,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,637,False,0.195,2.055242501121774,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,638,False,0.195,2.055242501121774,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,639,False,0.195,2.055242501121774,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,640,False,0.7725,2.0472393122577834,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,641,False,0.7725,2.0472393122577834,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,642,False,0.7725,2.0472393122577834,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,643,False,0.7725,2.0472393122577834,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,644,False,0.27,2.0139221201090947,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,645,False,0.27,2.0139221201090947,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,646,False,0.27,2.0139221201090947,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,647,False,0.27,2.0139221201090947,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,648,False,0.27,1.9767282781629958,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,649,False,0.27,1.9767282781629958,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,650,False,0.27,1.9767282781629958,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,651,False,0.27,1.9767282781629958,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,652,False,0.135,1.9375871683946033,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,653,False,0.135,1.9375871683946033,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,654,False,0.135,1.9375871683946033,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,655,False,0.135,1.9375871683946033,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,656,False,0.12,1.8298929491694111,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,657,False,0.12,1.8298929491694111,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,658,False,0.12,1.8298929491694111,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,659,False,0.12,1.8298929491694111,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,660,False,0.0,1.4692535919858587,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,661,False,0.0,1.4692535919858587,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,662,False,0.0,1.4692535919858587,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,663,False,0.0,1.4692535919858587,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,664,False,0.0,0.9460449521463012,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,665,False,0.0,0.9460449521463012,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,666,False,0.0,0.9460449521463012,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,667,False,0.0,0.9460449521463012,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,668,False,0.0,0.5000800792069201,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,669,False,0.0,0.5000800792069201,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,670,False,0.0,0.5000800792069201,12.8,760,54,0.35,1.2,0.2,0.15,10
site3,671,False,0.0,0.5000800792069201,12.8,760,54,0.35,1.2,0.2,0.15,10
site4,0,False,0.0,2.365530629126961,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,1,False,0.0,2.365530629126961,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,2,False,0.0,2.365530629126961,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,3,False,0.0,2.365530629126961,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,4,True,0.0,2.350539491233813,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,5,True,0.0,2.350539491233813,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,6,True,0.0,2.350539491233813,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,7,True,0.0,2.350539491233813,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,8,True,0.0,2.285219842180209,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,9,True,0.0,2.285219842180209,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,10,True,0.0,2.285219842180209,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,11,True,0.0,2.285219842180209,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,12,True,0.0,2.3343272717765986,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,13,True,0.0,2.3343272717765986,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,14,True,0.0,2.3343272717765986,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,15,True,0.0,2.3343272717765986,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,16,True,0.0,2.38341308043759,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,17,True,0.0,2.38341308043759,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,18,True,0.0,2.38341308043759,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,19,True,0.0,2.38341308043759,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,20,True,0.0,2.4411810739193296,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,21,True,0.0,2.4411810739193296,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,22,True,0.0,2.4411810739193296,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,23,True,0.0,2.4411810739193296,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,24,True,0.024,2.471646125117206,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,25,True,0.024,2.471646125117206,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,26,True,0.024,2.471646125117206,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,27,True,0.024,2.471646125117206,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,28,True,0.156,2.5017865465633324,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,29,True,0.156,2.5017865465633324,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,30,True,0.156,2.5017865465633324,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,31,True,0.156,2.5017865465633324,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,32,True,0.12,2.491587625952994,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,33,True,0.12,2.491587625952994,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,34,True,0.12,2.491587625952994,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,35,True,0.12,2.491587625952994,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,36,True,0.156,2.504351954672204,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,37,True,0.156,2.504351954672204,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,38,True,0.156,2.504351954672204,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,39,True,0.156,2.504351954672204,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,40,True,0.432,2.510472562400866,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,41,True,0.432,2.510472562400866,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,42,True,0.432,2.510472562400866,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,43,True,0.432,2.510472562400866,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,44,True,0.888,2.479886897173462,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,45,True,0.888,2.479886897173462,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,46,True,0.888,2.479886897173462,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,47,True,0.888,2.479886897173462,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,48,True,2.328,2.496473380089664,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,49,True,2.328,2.496473380089664,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,50,True,2.328,2.496473380089664,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,51,True,2.328,2.496473380089664,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,52,True,4.224,2.4929305611546466,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,53,True,4.224,2.4929305611546466,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,54,True,4.224,2.4929305611546466,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,55,True,4.224,2.4929305611546466,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,56,True,3.504,2.498768087442832,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,57,True,3.504,2.498768087442832,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,58,True,3.504,2.498768087442832,17.6,760,54,0.35,1.2,0.2,0.15,14
